"Y1" "Y2" "Y3" "Y4" "Y5"
"116" -0.348037408617754 0.0207024922768387 -0.953298686650355 -2.29859787075269 -2.57325340649865
"117" -1.00249555302238 -1.79937816742842 -1.49590040362582 -2.75977822095246 -3.03357899127003
"118" -1.22709387016653 -1.79704712141018 -1.99798401844584 -2.00818176483786 -1.86348305825389
"119" -2.06136981423671 -3.79261129620888 -3.90687325384306 -3.89155676830458 -3.72294847502109
"120" -1.64119569903086 -2.56570942356702 -2.13995781188619 -2.92829753710029 -2.6762250390021
"121" -1.6283767259764 -1.44186745720436 -3.70843200671826 -4.20592585896693 -3.48238093699222
"122" -2.46959115347942 -3.4155584052215 -2.57324341512338 -3.60294963842088 -4.11350037590203
"123" -0.51689383563276 -1.56786808922963 -2.04233114031272 -2.90744600482411 -3.96779751292462
"124" -1.90687574460936 -2.72105579536791 -2.32114749586064 -4.0874056796535 -2.98210071149914
"125" -1.16880846380298 -0.632941715642865 -1.72816805937097 -2.80525662852667 -3.70091574613764
"126" -1.36454886518575 -1.51838766417069 -2.15759141199107 -1.99290369657047 -2.80140936323681
"127" -1.94484805126044 -2.10632053010578 -3.30897402967943 -4.1924325040432 -4.73027261383792
"128" -0.154585710026467 -1.72911225810375 -1.83772649222141 -2.21435854470238 -2.08868987877792
"129" 0.604876683879531 -1.75258684187864 -1.33977951150445 -2.74727777029333 -3.40770458113232
"130" -0.507441484182634 -0.123676892878263 0.652478529534428 -1.90833335643481 -1.16296368118252
"131" -0.837912790063933 -0.0826132101341144 -0.171730256720782 -1.23916699762635 -1.36563518427063
"132" -1.60878580706123 -2.29188225602234 -2.62436755157991 -1.98555316029494 -3.15613071126494
"133" -0.419509910498772 0.0549607845126542 -1.46245523213381 -1.07909690951279 -3.10600190426666
"134" -2.12639756589624 -2.33487182717191 -2.97388627147488 -2.5468267471617 -3.74703069797173
"135" -2.34779527655759 -2.0115172079004 -3.80387987170331 -2.67558711921705 -3.6852502761371
"136" -0.501697945988724 -2.03732675663635 -2.59550138193213 -1.32307151785394 -2.48712679007297
"137" -1.26780500665615 -2.18563828120788 -3.88857405477306 -2.41349207112794 -3.20447084802599
"138" -2.22001350005038 -1.55692318196961 -2.92314647483732 -2.33450487689266 -3.67834727315613
"139" 0.775434060785354 -0.459066651801792 -0.249576532262434 -1.52908332279962 -2.45948408229929
"140" -0.508958980478428 -0.404480937923553 -1.59287767821932 -1.12041571745257 -1.73812408912475
"141" -1.71013370973815 -2.91065951185843 -2.10747370403676 -4.12266313628071 -4.17409602264067
"142" -0.570332910861773 -0.877259476043753 -0.0337585051192417 -1.34655612696984 -1.52793645928972
"143" -2.4912594247986 -2.78465461148638 -3.41678240132487 -4.48841582504259 -3.64045665159054
"144" -2.71257135473348 -2.48809720305579 -3.53456765181376 -4.15086850837164 -4.52569763955551
"145" -1.00686879814757 -1.41784037843927 -3.1619703778604 -3.31567163333338 -4.27081095147968
"146" -1.5157512874527 -2.38903967061677 -1.91017288552566 -1.6858873674449 -2.73358611704793
"147" 0.773090734578155 -1.15116222982435 -2.14110074264526 -2.16602319122034 -2.15580125427584
"148" -1.15455168144884 -1.63003499500061 -1.64256650945967 -1.49442882514691 -2.08716673402803
"149" -1.60750005509517 -1.93071561912237 -1.73858498131761 -4.01972487276331 -3.82827039578595
"150" 0.466874640924891 -1.21048248893039 -2.22273319474751 -0.839150746744511 -2.04318123669679
"151" 1.29099895874246 0.0332308740766224 -1.73123881216001 -1.27229780497503 -2.96903104185541
"152" 0.746861627523418 -1.51022739386001 -0.285876005301441 -1.18550399561224 -0.651256141219441
"153" -1.59106513012802 -2.98572319304848 -2.67254731858863 -1.43273412880475 -2.2595749653545
"154" -0.351508830159902 -0.600209119760479 -0.512562094085016 -2.4954621845237 -1.68223787792147
"155" -1.27417339401759 -0.821817602650987 -1.24070039941908 -1.66050456034682 -2.60029205397655
"156" -2.02993805194228 -1.18401393724749 -2.3431778928309 -3.051671536197 -1.63553386438929
"157" -1.04659632974938 -2.69706937981422 -2.57220687315639 -3.5992854309979 -3.22886849433627
"158" -1.19825042858806 -2.02900194365115 -2.43097210864712 -2.33294593244198 -2.76593106467057
"159" 0.830450381443922 -0.294964374424051 -0.233639375850518 -1.22995426462768 -1.81437674026431
"160" -0.93542792099388 -1.37236198359217 -3.43683818987192 -2.81155065263743 -4.39260775111505
"161" -2.89713077823207 -2.7599436861328 -3.60743103048278 -2.29846530226493 -2.58814072494546
"162" 0.824972191766222 -0.481103148005199 -1.07631586321236 -1.91342654771338 -3.14161864719535
"163" -1.38424716478824 -1.69785848985643 -1.61064709388829 -2.51271933790423 -2.1372922590466
"164" -1.77430317923974 -2.37832578458598 -3.7008931277683 -2.22076564085322 -3.44965797330423
"165" -1.2620186276173 -1.76049032028243 -3.01964084305835 -2.68910628900227 -3.46707331772619
"166" -1.18237993695221 -1.96715790842383 -0.866457247886159 -2.22082452997797 -1.91001894384608
"167" 0.453867108643024 -0.482944536236478 -1.6109158338503 -2.11981993847899 -2.605498815213
"168" -0.869574579715489 -0.926908702462319 -2.01332289341239 -3.64465908262646 -3.92063011609296
"169" -2.19224858407494 -0.454890541474253 -2.15234061177141 -1.64236424909824 -1.24248259953822
"170" -0.31296907717136 -0.619294183910309 -1.87414827861934 -1.2282694522835 -1.47692425143962
"171" 1.08661115941711 -0.704593075120265 -1.3336282488237 -0.664739232143504 -2.0662652154776
"172" -1.46017786204437 -1.39826298058399 -0.625361348562816 -1.96233714874928 -1.88309368004113
"173" -1.54726329262787 -2.74697824150915 -3.07990032669521 -3.61393247101545 -4.48742565448149
"174" -0.512459618500105 -2.95709593954655 -1.71405382850478 -4.36232652664888 -4.66752078801309
"175" 0.305883139156235 -0.821001954037094 -2.35002478511929 -1.44005291109448 -2.98326010574602
"176" -4.55259618011782 -3.14899065143631 -4.7011942548039 -5.05795481492949 -3.78304309484283
"177" -0.755876930038716 -3.03364367191204 -2.20002631300974 -2.89059675507093 -2.17306506816662
"178" -1.51071193442625 -1.08406811038612 -1.90973288086721 -2.76605302453941 -2.66949414697334
"179" -0.0709215282809056 -1.55444476480774 -2.2492700662261 -3.07173667615187 -3.47855283078306
"180" -1.36942292431649 -1.27697094060383 -1.05983755958134 -2.63173929057789 -2.83109846331004
"181" -1.51238344984051 -2.51351987477942 -2.68974580841458 -4.3104935482084 -4.42996983051384
"182" -0.540520300529277 -0.0514582174999854 -0.726978331622814 -2.32675970844135 -3.03738746289792
"183" -0.476393043002712 -1.7520121251753 -2.33025107616477 -2.70899829458351 -3.74127774848309
"184" 1.02242171141778 -0.497037664558316 -1.47670820540189 -1.75126276626538 -2.84744732196626
"185" -1.46441061316231 -2.04162529376809 -1.95968791281081 -0.978504457063294 -2.53556828229088
"186" -0.925836112514226 -0.893059081765231 -1.90332453899857 0.155523650824802 -1.34969203153156
"187" -3.6039111176171 -2.76565243260203 -3.42216458281828 -5.32100622180029 -5.58842207432454
"188" 0.300240652122734 0.0800280886227629 -1.27928699353628 -0.675174136971413 -0.323424912156841
"189" -2.16186024566059 -0.7284653826659 -2.3900044449484 -3.15840856210708 -2.49229534725469
"190" -1.08604358127828 -0.952436192981376 -1.36246544302265 -0.879807847007738 -1.51052884789319
"191" -0.584383306761384 -2.693865545287 -4.39419005290592 -5.19163258856528 -4.64417513506982
"192" -0.0765502443748551 -0.638101677713169 -1.62150954173263 -1.17791752749689 -1.09559678338257
"193" -2.60647616316399 -2.81507811478231 -2.82522224698385 -3.07285942720912 -3.48473780414729
"194" -0.601524822462907 -2.08385052111834 -1.83345113049733 -4.09684944283786 -3.86538105517218
"195" -0.786751358410807 -2.502759393141 -2.79009661427659 -4.50354090888713 -5.57160861426077
"196" -1.12186505679369 -1.64751472143893 -2.73385389754738 -1.97729641871434 -2.5853867565142
"197" 0.597837850934425 -0.608427979574692 -0.257129458943157 -0.639807586831397 -0.750075314153463
"198" -1.48943635749327 -2.06332301412568 -3.07403284694544 -3.42778001415487 -4.04605594131554
"199" -2.91035749319971 -1.72740617469142 -3.40738461859016 -3.76227997925622 -3.9855965189841
"200" -1.11211126294293 -1.01285956790706 -1.75327071524899 -1.79946832904333 -2.75468141226361
"201" -0.661605273938784 -2.72114869220154 -1.38658349548781 -2.48453270624032 -3.90385282616822
"202" -0.66369118363836 -1.12791371552548 -2.32511870135136 -2.98571960564175 -4.04527267807163
"203" -0.377563978674386 -2.08413915502172 -2.50792999271064 -2.26638362120642 -3.59886825332349
"204" -0.197014856962565 -1.67592090307343 -1.69306254263323 -2.17121142846172 -2.50676483099445
"205" -1.14368636590546 -1.61681108210072 -2.6390707575137 -3.79822748096415 -2.95740339521794
"206" -2.02913961520914 -4.59298400667881 -4.04588510380295 -4.83994866785255 -4.3210833616084
"207" -1.37147954104329 -1.34456689787357 -2.23458894099965 -3.27305766029415 -3.48877708373857
"208" -1.40649832401605 -1.46999188970448 -3.4398579952802 -2.82788983728313 -4.16295335986461
"209" -0.195755731961202 -2.14169782240343 -2.5289239581796 -2.915180445222 -2.72463618353304
"210" -0.246170184065092 -1.12916314394542 -0.352037671455244 -1.22643538129435 -2.64787175022047
"211" -0.976286809928876 -0.971613483346755 -3.28307149100523 -3.02419173509234 -3.83459670294903
"212" -2.33589371208282 -2.67570920282776 -3.2518669727522 -4.49999084863563 -3.71182616994051
"213" -0.667578168367968 -1.62341699816392 -1.29048104787527 -1.99348434777405 -2.24233115303108
"214" -4.01308236884161 -3.0547559206616 -2.75011691497529 -4.5356366278361 -3.86400970298962
"215" -0.859796032887138 -1.08839241990966 -1.69198863551855 -3.10659957306724 -2.44460415824698
"216" -1.95828983411453 -1.41818208025146 -2.91004398702894 -3.08619707775265 -2.75519377316945
"217" -0.850872313374839 -1.25725244323517 -2.43276516486922 -3.34168474670957 -2.33153549928269
"218" -1.6140503010842 -2.69440263026968 -2.46689564157864 -3.09733090086554 -4.4564192095229
"219" -0.982930673921686 -2.30874404013863 -2.64379279118013 -2.89994893966205 -2.97425068255516
"220" -0.535030878045143 -1.50363826158011 -1.73611288571301 -1.73570116415994 -2.36540705319562
"221" -0.883492319263717 -1.38200519000634 -3.02274065627765 -4.14607511140731 -4.32710948400668
"222" -1.78637263692386 -1.01557338631954 -1.33057105158592 -2.21092455887376 -4.0018583938533
"223" -0.712023023207526 0.490693986719712 -0.458643565344716 -0.741558797235641 -1.83377318419985
"224" -1.27170581225223 -2.60809125959621 -1.33330042120001 -2.25974726258301 -1.28597823755728
"225" 0.194565306328422 -1.45039328981772 -2.3295583433753 -2.35607008217466 -2.45073272533992
"226" -0.765462077484792 0.756512928101511 -0.477864028543116 -2.00488639858386 -1.99449459846281
"227" -1.62386800474683 -1.3568162192081 -2.82488668184463 -3.0977070459988 -2.60665429767552
"228" -1.36217223961283 -0.69038280329689 -2.25627597319316 -2.02238438397175 -2.16926983707457
"229" -0.197610502326915 -0.801211861865615 -2.77662483151793 -1.56256985243858 -2.57601825889055
"230" -0.918121329190598 -1.38719913126254 -2.67450925863785 -3.9317217001096 -2.58959238902703
"231" 0.457693173986388 -1.14673516379381 -1.91910434967946 -2.26944953654267 -2.69590568216195
"232" -2.10645532906411 -1.36372183015264 -3.50583073841231 -3.06866089435052 -3.42050351471541
"233" 0.104595286124084 -2.63629788094846 -2.33974538895247 -2.67000411243154 -3.60577875031424
"234" -0.655694015395782 -2.27117244817649 -2.81737227686149 -4.71848016835293 -4.67482609705083
"235" -2.20462785319814 -3.34606557590239 -3.63213822586169 -4.19783129591598 -3.41297112495729
"236" -0.822660812369667 -0.887837627668117 -1.91623011435329 -1.97964568457186 -3.48875013454511
"237" -1.16877055451325 -1.58439951470917 -2.32689871091803 -2.35636925878965 -3.03604859074117
"238" -1.30520899274863 -1.96020323901705 -1.04924643967457 -1.90741050226783 -1.70623604567707
"239" -1.89960551316076 -2.02287293224597 -2.61029583645561 -2.8500404818893 -2.57051445836446
"240" -1.87941826705668 -2.66228099297016 -1.20157609267968 -1.58641593476195 -2.48529388695609
"241" -2.50493722553835 -1.8372511966288 -3.12602539425387 -3.24020664027899 -4.17619867470001
"242" -0.333050469386667 -1.12970919255731 -1.94059482882254 -2.93975413076954 -2.73608114933348
"243" -0.586012657118637 -2.16564720131628 -3.71453109845561 -2.15271473420631 -3.89204071920557
"244" 0.834660005471251 -0.272732060299586 0.464588066987741 -2.39359489549205 -2.28502844882296
"245" -1.32903130597522 -2.36059174111687 -2.6950394588104 -3.26812179099496 -3.22757816365889
"246" -0.562048040143951 -0.0722534047842888 -0.640978235279465 -0.749670926641608 -1.81557534934803
"247" 0.229609478851098 -2.26963796561002 -3.84260746229014 -3.62661186642017 -3.77857259917805
"248" -0.742919483410066 -1.75741732459625 -2.69331038847357 -2.67072520492181 -3.493297819723
"249" -1.30576239315878 -0.920998841949613 -2.0533682257264 -3.94104503086898 -3.50462693158637
"250" 0.396051929900249 -1.14104428303302 -1.27070817774044 -1.15983448353017 -1.85997616767483
"251" -2.11523178610283 -3.72249706688388 -3.35004811713596 -3.86788243352719 -5.80092333265539
"252" 1.48734222399677 0.580521047212966 -0.401822875060083 -0.112885094379204 -1.47794691540892
"253" -1.16958106984532 -1.91765470695003 -2.70601169011338 -3.00272258967488 -2.05702305850532
"254" -2.09510209457011 -2.79855361196924 -2.52260996159905 -2.76598201929891 -2.90442479517522
"255" -1.04881578437078 -0.98507241379102 -1.5811320401965 -1.31035619524976 -2.43146417630109
"256" -1.77375333940853 -3.57482772945997 -3.14845947888333 -3.4858775452348 -4.17098198288483
"257" -0.81111368930872 -0.795486018918889 -2.34983597217085 -3.44089625277295 -3.30390863645273
"258" -1.22824770560777 -0.595360194620121 -1.32424818448977 -1.43070325231698 -1.85089557183096
"259" -0.632294762906206 -0.705079430147514 -1.27675865659812 -2.16011182020674 -2.5412003345032
"260" -0.432754701816438 -2.05392391127137 -1.99754058431317 -2.56879471937682 -3.22601598345259
"261" -3.16761500915108 -4.06807868008249 -4.43646568623601 -6.09083671231996 -5.01983654314686
"262" -1.72702772804705 -1.54073017932291 -2.08920917976193 -2.10113859328229 -2.64234603222611
"263" -1.16466704303552 -1.77643211646807 -1.52761049575079 -1.72095268754496 -1.86431611044558
"264" -0.178641701110957 -1.0203133153683 -1.65907237776741 -0.15514224750283 -1.52234331183813
"265" -0.696176918991163 -0.708147698481841 -1.27523966332158 -1.49338902074031 -1.88179254783574
"266" -2.32266472702603 -2.62931881253133 -3.74235100880088 -3.80554401297062 -3.36012839143417
"267" -1.62851269661166 -2.09144202740722 -2.3037276459984 -2.6093670887621 -3.46581261889722
"268" -0.900955271151919 -1.18308508271069 -4.27731931361626 -3.01868623666852 -3.34739837024865
"269" -1.02343109594482 -1.13540448068664 -2.69422149128571 -2.63759665446645 -4.45644676619941
"270" -2.17349738547021 -2.94198751993246 -2.53551587753158 -2.9630187116304 -3.0700542931284
"271" -1.15360993189015 -2.43473676716653 -2.26939577352509 -2.25556942074849 -3.08256461284157
"272" -2.2317829569191 -3.16518374941649 -3.10075339263258 -4.23339407513915 -4.87518677399252
"273" -0.90654902860354 -2.09320342382376 -1.89756029475493 -2.19776401993258 -3.2932828677619
"274" -0.784444819586369 -1.56935577690272 -2.09092738353564 -2.44988926783365 -3.45191275009678
"275" -0.958948340382343 -2.28190275106729 -1.3349294783962 -2.45448087838209 -4.35348721979066
"276" -0.476379505559884 -0.492149482485112 -1.32220214056213 -1.77482469353954 -1.13912171455826
"277" 0.191632921234053 -0.283634632920786 -0.955738575641053 -1.69233622892953 -1.58378389126497
"278" -1.2668599657646 -3.89433197426155 -2.55300099653144 -3.99966768833494 -3.93552039666534
"279" 0.388752558472598 -1.30502004013789 -0.349938193140251 -0.968790342001418 -1.33806977624359
"280" -1.44428705563242 -1.11787047689991 -1.33952294062873 -2.22298850484466 -1.69740573465014
"281" -2.39524796847215 -2.32001421951685 -2.73283480604682 -2.85959405769023 -2.03243213915865
"282" -1.63362421536849 -3.51065245912953 -4.54066062728484 -4.80682526150627 -5.82389062608066
"283" 1.16490256095511 -0.545801609318426 -1.37282370376512 -1.37489932010549 -1.76077303292078
"284" -1.78015773191547 -4.10665464751945 -4.02813667467932 -5.33035477691391 -4.56718415818261
"285" -2.5399709318398 -1.11283115680993 -3.24444535890787 -3.17304305642936 -3.34711920879202
"286" -0.458341364078227 -0.852337752465085 -1.70335447777301 -3.9086155686585 -2.9852367526458
"287" 0.633842051384108 -1.57389616599568 -2.45747572070618 -2.37411867199298 -2.68032929607787
"288" -0.268010106016883 -1.50989918058305 -2.06194603470677 -2.68145656519115 -3.91866791735731
"289" -2.4028645724492 -2.97702128549776 -3.47368739950213 -6.20664796971708 -6.13011186059863
"290" -1.79437219882023 -2.94381483065873 -3.25004806474498 -4.08290491075864 -4.71357949914705
