"Y1_t1" "Y1_t2" "Y1_t3" "Y1_t4" "Y1_t5" "Y2_t1" "Y2_t2" "Y2_t3" "Y2_t4" "Y2_t5" "Y3_t1" "Y3_t2" "Y3_t3" "Y3_t4" "Y3_t5"
"11" -1.06007387540778 -2.02176258610361 -3.0855312870407 -4.58823910632626 -3.68873319812541 0.360690333957488 -2.13124816304267 -1.98272857951016 -2.80990996298045 -4.19406983961247 -0.703624856157665 -1.90127895217677 -2.08057779394892 -2.95757930989989 -3.2307761920962
"12" -0.0339423330241717 -2.00507849975093 -2.25582544867817 -2.96052510419139 -4.24942292805924 -0.384461534151264 -1.57473356318003 -2.44889415354479 -2.50185338721256 -3.49131173089639 -1.17903697558934 -1.7723477096498 -0.871904515805827 -3.66760448746128 -3.75066356687539
"13" 0.782608536735572 -1.36540602134317 -1.46093731035245 -2.1251523107983 -2.83767269789988 0.248760823349589 -0.927924161748777 -1.31968521000146 -1.72940259611472 -2.75381377838427 0.248051561440681 -0.701284146567147 -0.559052534522991 -1.95921538612729 -1.42943622246335
"14" -1.30096137323782 -2.29981840708542 -2.97925297721527 -3.07431710904092 -3.89282770067705 -1.15502764990047 -1.7822883793622 -1.48000866477666 -3.04142517151193 -2.55246630531339 -1.51720165915031 -1.88236268036282 -2.16171399466761 -3.6059918081218 -2.29636364094605
"15" -0.495269220121506 -2.21049540154301 -1.62873777886854 -3.31518410635036 -3.45455623580927 -0.236055483436604 -1.03200176980427 -1.65984246292484 -2.40371400775764 -3.06901226610552 -0.616909713909711 -0.847846776717076 -1.35448975226474 -1.95045127325512 -2.74443771640963
"16" -0.367955499140376 -1.99301589287655 -3.50567042438177 -2.61054049898703 -2.97997065095087 -0.235536803927147 -1.64152568075501 -2.29955218102462 -2.4490836550343 -1.94520530351047 -0.419281798918089 -1.72752773162775 -1.5317929411976 -1.78420511045789 -1.80512929348291
"17" -0.851561929011439 -1.38274105883043 -1.9212129420539 -1.96298447376663 -3.49611800554624 -0.113254580049742 -0.602849941940207 -1.91282950370594 -1.83089249319614 -2.5317315502033 -0.0134630185378402 -2.0024978774941 -0.881382298329816 -0.629179454247203 -2.73677489534789
"18" -0.232924337701209 -2.00379735346986 -2.44595217929209 -3.2529696030535 -3.94000660343953 -0.767321405164114 -3.11943685536632 -2.69029644300101 -2.29444512818291 -3.06140026671387 -0.177756802549825 -1.67895886586616 -2.4247110491261 -3.16816251323144 -2.51466939917627
"19" 0.188021005391128 -0.628663695922126 -1.13235009776325 -1.54329628425395 -2.69586532907241 0.942988625887051 -0.332647206447792 -1.40534854709921 -2.557141675984 -3.35987788646887 -0.204443471799097 -0.259996866287667 -0.270042641185085 -2.02348205863155 -2.87327481140197
"20" -2.64899590742445 -2.73284652350359 -2.43441067260127 -2.50668768924394 -4.721079737094 -2.49011152164841 -1.27549203996262 -1.85503053351511 -3.28418360723464 -2.78322736174645 -1.12735740161418 -2.35752201940542 -1.70862873473924 -1.79036637786903 -2.81477786113923
"21" 0.449588770014255 -1.6670637606262 -2.5410076642378 -2.56769921112665 -3.75128839303363 0.391414720757627 -0.730109933983644 -1.17048127657872 -1.94738607415192 -2.76544962658929 -0.205841427476324 -1.17376328095447 -1.77349869765423 -2.29761778922471 -2.58562759105352
"22" -0.365384717011185 -1.50061381034836 -0.666804688254275 -2.30063683215864 -2.52146734993568 -0.720570151909388 -1.50158777276679 -1.31988733244767 -1.33371303813213 -2.34281696097195 -2.60319060335136 -1.25868612714847 -2.5590445417212 -2.01945908164389 -1.89536822362976
"23" -0.694225758803403 -0.734931510504567 -1.3970681946567 -1.89817910623235 -1.34851823537729 0.0891339984669712 -1.78599397056555 -1.35641037567286 -1.01236140469345 -0.935969843866355 -0.416614431697061 -0.42917470762155 -0.939004681190516 -1.26558650956227 -0.568826832034004
"24" -0.654258913315034 -2.2168620382854 -2.44678613469378 -2.83528380738266 -3.06825103916864 -1.67446606827512 -1.85100725314245 -1.45816858022161 -3.2078602540855 -3.08718422026266 -1.86057375244555 -1.45072763487517 -2.17034091459194 -2.96805901934116 -2.88990833468669
"25" -0.145151796591076 0.129676465535718 -1.70126149337462 -2.51290504393181 -2.05688702090401 -1.11710903963416 0.0446874142951717 -1.85346889455533 -1.53034434287295 -1.9079908504304 -0.619687807149177 -0.20200907776635 -0.848111389190191 -1.09018458367059 -1.42747733569062
"26" 0.567718018886523 -1.5624667451723 -2.0357389705435 -2.36475188342876 -2.85404897374388 -0.0687459439428648 -1.05333484811409 -1.75118348913457 -1.31651709120898 -1.39337492627458 -1.30483979767428 -1.13064980983326 -1.76113347798488 -2.14176665750415 -1.58968127773432
"27" 0.0733314086355222 -0.266465898316467 -1.17622390875467 -1.69187620855048 -3.13981349781516 0.519004797921968 -0.555306564872737 -1.52705445522499 -1.52534367504918 -2.15443704574545 0.558409019416653 0.0799547000754007 -0.413321253054146 -1.7375938392277 -1.92112440953924
"28" -0.928621776213477 -2.08416858028147 -1.93488324434689 -2.77825169424027 -2.83990346286571 -0.767485368795089 -1.50982261893378 -1.08568971697548 -2.47704435889808 -3.23693281888195 -1.19658054425684 -2.45516189141585 -2.16897658621381 -2.85645693287489 -2.18662837260806
"29" 0.253881563324806 -0.389668903062661 -0.279160784622117 -0.917439493031719 -0.924813820156104 0.81660220581045 0.318295586072193 -0.674904077210382 -0.802810693107705 -1.43713826423527 -0.101303223919728 -0.115089246229614 -0.174150479077469 -0.810410230978897 -1.42293749876835
"30" -0.412759057176044 -1.46467613028005 -3.43022610584055 -4.27709800870572 -4.7598553681309 -0.434013839535657 -1.46348779246396 -2.31392556953687 -3.62243371039254 -3.29869839075173 -0.449179160911357 -0.698771131333521 -2.26893650554797 -3.10470936052271 -2.8007885520754
"31" -0.514107597444027 -2.73886763154112 -3.05691150509395 -3.90905311296441 -3.52046119242764 -0.543948429236484 -1.97411230878905 -2.69372276843343 -3.3140055419363 -3.08413864875888 0.820270366228971 -2.24949107774503 -1.97769657773112 -2.04643181101134 -3.3184358980747
"32" -2.24344742106961 -3.32818835712318 -3.94313832630018 -4.08577899080517 -5.42206937354461 -2.43030693556545 -1.93049192607082 -4.02158623474298 -4.33362865239753 -4.61946028696434 -0.748875900257539 -2.82444838754233 -3.66276310206634 -3.25090139570211 -3.61913972709417
"33" -0.0848798837107158 -0.379389945059783 -1.01137499646054 -1.94676980751554 -2.12070549827629 0.0101021976833396 -1.3950560745272 -1.5108337749363 -1.37372740417833 -2.00878028900255 0.278143915756982 -0.772182931356831 -0.952947315387956 -1.50880529828246 -0.934818173709004
"34" -0.13454334465362 -1.07467573616245 -1.76702233266028 -1.54577005851074 -1.13323255309801 -1.14662970905902 -1.00314273056662 -1.52474338844111 -1.48204549401598 -1.10276729995238 0.176541481926271 0.146773002679857 -1.24943615623735 -0.825351461172084 -1.35570653899039
"35" 0.229676860675001 -0.69243076311453 -1.9586665795389 -2.57153172025949 -1.57404166364888 -0.732630720573556 -0.954520647333122 -1.70396594034451 -1.6193278929863 -1.58106322144902 0.478928856192497 -0.248585957956196 -2.02398466055838 -2.52734531879584 -1.3663964964098
"36" -0.509124125542043 -0.629878745584367 -1.27009101138319 -2.48458977891014 -3.08389637313319 -0.31365619019507 -0.000795531288573237 -1.16344865006376 -2.39694032240189 -2.35619865672844 0.864627315115429 -0.0307791338049458 -1.18349290403245 -1.43836234102413 -1.85255305744197
"37" -0.507332536870628 -2.10948531210963 -2.19766328594088 -3.02546132914903 -2.66333807260562 -0.868539160480696 -0.674779215127167 -2.04250102999956 -1.68231487028345 -2.27145011820686 -0.987146063116537 -0.412429870000369 -2.0121856526924 -2.79849567947106 -1.72433299987072
"38" -1.4122754795809 -0.75086209700964 -2.66843128444489 -3.20868612269869 -2.78722459837108 -1.11007533852201 -1.14467044852982 -1.96428067998115 -2.40724121135419 -2.57451855632165 -1.17258721063357 0.0509359982454558 -2.48156841632714 -2.18934264112156 -2.2075092978953
"39" -0.752333785503819 -2.16667414111034 -3.56719311445056 -3.53031310639736 -4.0310407857845 -0.653481279473929 -2.32014632469505 -2.84480688468282 -2.85969773404056 -3.66691548757977 -1.35138356174474 -1.64209407387424 -3.43828510946278 -3.28914279359375 -3.68734644791346
"40" -2.03668411085341 -2.69433358197707 -1.952206455779 -3.26407543742834 -3.07193423429021 -0.965182554953635 -2.69021598501276 -2.41728949704278 -1.82427289041652 -3.23432964254969 -1.74279924020319 -2.76713756306422 -1.75922876766538 -2.19368238813832 -2.99089924530593
"41" -0.189785615503962 -1.74889065773424 -1.61175333770661 -3.19966987903337 -3.67396847068705 -0.984919490310858 -0.964973417868419 -1.55286028986344 -2.47284132694457 -2.87016250749852 -0.174793029173915 -1.33530440019899 -1.21793853775065 -2.79706916614655 -2.17336476232516
"42" -1.38811353328 -2.20070858467744 -1.86779288457311 -3.37205913524763 -2.64265974971487 -1.74313018033034 -1.94503529665902 -2.45300998003241 -2.99401327702913 -2.44375556019497 -0.942525171667365 -0.891437613838759 -1.71184520092296 -3.21146822427872 -2.41587179647562
"43" 1.09328360497401 -0.0778555701103261 -0.752444693016391 -1.96536900110312 -1.48611998726663 0.480102256180021 0.147806461527149 -0.62275031369774 -1.80531891882011 -1.71002815564523 0.418176048496568 0.378022841861846 -1.40767819157661 -2.20102131044205 -2.08294939964779
"44" -1.35073293071354 -2.60594629499297 -3.63340886157283 -3.95310031049358 -3.04877295237784 -0.99916294119677 -2.37680236692662 -2.91470047346144 -3.25849674752938 -2.69843637203803 -0.459616121124514 -1.72348436442645 -1.80463541572315 -2.29317060002676 -2.50114660458178
"45" -0.345661168203948 -0.291823457494457 -0.99857129940946 -1.37923348911085 -1.84025326447402 -0.0382021326461534 0.381094782516119 -0.773961390137418 -1.12158430151459 -1.51064273923396 -1.00015439584755 0.56639770434612 -0.328044762101091 -1.70757644407125 -1.53338181202028
"46" -1.43999032485375 -1.75693981251478 -2.60200367837037 -2.11506829007723 -3.85996460789272 -0.556427058058641 -1.01362554417005 -1.15147729135805 -1.89773967173114 -3.18376855607164 -1.18079721256623 -2.56128857997101 -0.871563270198648 -0.880067188430779 -2.5136280406104
"47" -0.132013715978545 -1.16878472209063 -1.21625372804059 -0.862504730046654 -1.39797396520064 0.160394027949767 -1.19347138517546 -1.2738985212722 -1.80344432382198 -2.09390127755643 0.979960273186643 -1.44819247929326 -1.84993999068013 -1.71521027570652 -1.82468475896162
"48" -1.05141040895843 -2.04321394081006 -2.87503047384599 -3.51818326600879 -4.54839511409118 -1.50309823218876 -1.77955348438991 -2.31067437082959 -2.17452295112727 -3.79672947733388 -1.26958659540621 -1.31045067305551 -2.4720283779278 -2.31912222653639 -3.31369223112269
"49" -0.655090818049246 -1.89209130024939 -2.83412849214922 -2.47589336489346 -2.97865443566738 -0.402898331284625 -1.88818836630389 -1.67615576354025 -1.9036801524754 -2.52451793196747 -0.565190029388872 -0.746168460161547 -1.48108303983697 -1.36378097707472 -2.00961713633066
"50" 0.713894136470485 -1.65870181927189 0.414549160704631 -0.783947072688222 -2.39432508781686 1.52263114376936 0.355802749629608 0.139730011561075 -1.11704008067656 -2.18960277525653 2.22210007855881 -0.744978579383462 -0.211159789716717 -1.02025951405666 -2.49124825619859
"51" -0.842490106587029 -0.0635803363323239 -1.33512991994586 -2.09437728650918 -2.30794100526733 0.284326238337032 -0.726826316476867 -1.17130279834643 -1.49594016631517 -2.30758812124692 0.649296838922252 0.359091347977229 -1.48434257349889 -2.49724479945442 -2.32297992215321
"52" 1.45889532552327 -0.0928788451144449 -0.688088946474325 -1.82375313462304 -1.44657347768834 1.10324741526265 -0.820016221420612 -0.265407966638742 -1.80563553658164 -1.06059900357394 0.637340283248028 -0.141953578168838 -0.914141150618507 -1.78350457958287 -1.40034273046139
"53" -0.170291005186154 -1.25942739578999 -2.10243635565257 -3.16459227739312 -1.77507013573476 -0.587632661639776 -1.72413584811856 -2.23815367949035 -2.62327602466283 -1.93016375564908 -0.209884001693681 -0.985697203687404 -1.29728052737121 -1.43265943313404 -1.85808514989152
"54" -2.49442151316606 -2.05596008031389 -1.24518052747948 -1.94527174040497 -1.75394580614946 -1.66487882541988 -1.75639609220392 -1.37366294538965 -2.23672761894854 -1.54322381401865 -1.15583518410806 -1.90148979628621 -1.11759469166715 -1.37358954723165 -0.894046937217347
"55" 1.24428639378437 0.113170933386654 -0.383645454124062 -1.52214766303354 -0.854097421044759 1.95700393437795 -0.173960594481226 -0.0910602473977374 -0.626647205435892 -0.678845539921088 1.45480690066878 0.53609618591664 -0.596769046183512 -1.40287129184332 -0.643230365000919
"56" -1.3248790059492 -2.41384886982812 -3.22356564128549 -4.64460838371451 -3.92594925232622 -1.22567212296543 -2.20018497335855 -2.80286178547354 -3.80813277709371 -3.69240825213909 -0.955218844408212 -1.91940632845353 -2.22203390523795 -3.95371626686334 -3.25646000160434
"57" 1.0229594982238 -1.77908396844858 -1.58992650636837 -1.55995970510572 -2.39738681022928 -0.00607183499871145 -1.13879547878459 -1.1283168299759 -1.75173330681711 -2.66843038594212 0.268328425545748 -1.27209671171485 -0.585016703351941 -1.39067384639027 -2.01800601542263
"58" -2.18677711790353 -3.54705708148908 -2.59706274806721 -2.68398054278373 -2.83758233525095 -1.48946386712436 -0.907873065537702 -2.74160283642234 -3.45830975865386 -3.25396752654482 -2.14441113895139 -1.93708543615463 -1.70913514052754 -2.92824976123782 -1.56513673174737
"59" -2.55062577475525 -2.04482666010487 -2.75802704747138 -2.72217333533583 -2.52503736962291 -1.94472092138606 -0.794573563566305 -1.89570261074422 -2.30205931417825 -2.49514438342514 -1.94972948725235 -1.31176328159887 -1.94451184271539 -2.32197008097974 -2.39257769574803
"60" -0.412099915553188 -1.3906525123228 -1.62514285474939 -2.93286767660992 -2.18028803995926 0.0266221342923335 -1.19866474079801 -1.8564622031838 -2.95407036410803 -3.0953793231229 0.452026802390733 -1.08371025850453 -0.580819443421018 -2.97108056850197 -1.53600282991574
"61" -0.463806504249114 -1.97938523881438 -0.85567958186436 -2.46549115655598 -1.92492275396319 -0.422108606614153 -0.987491912486458 -1.02825255554008 -1.68759571143313 -1.98395271412194 0.681754247978802 -1.14371995428244 -1.3993119847482 -1.78869562170274 -1.86267494390479
"62" -0.0862354806364798 -1.3680968222015 -2.73101338129708 -2.37989869248614 -4.06643371650739 -0.356694765490549 -1.2434254633687 -2.36487807538669 -2.25645355200905 -3.12985636458848 -0.701969826666345 -0.327230971471226 -1.26760254794506 -1.9465857384591 -3.03454637932107
"63" 0.109223173678418 -0.682721705406203 -0.205822713612801 -0.589543955008263 -0.182708930876773 -0.426080323916112 -0.308461991650671 -1.34728569496947 -1.29374433082191 -0.394235356617211 -0.475805045610017 -0.480764439424933 -1.29234765456849 -1.29997163117172 -0.615480015838364
"64" -3.13065418398279 -2.14483482505828 -3.18603934820478 -3.13657064422737 -4.59387681149362 -2.15517534236035 -1.94800400874389 -2.06923887614226 -2.83500683105977 -3.15002089812609 -1.84856338836757 -2.10103383535028 -1.87976302119184 -3.29264056316723 -3.07848817606376
"65" -0.947945431034807 -1.73097178404497 -1.20834412678075 -0.953542282310432 -2.58214239932302 -0.46828966666428 -2.33529511219295 -0.699129027120125 -1.09928903774437 -2.21287349676258 -0.179126526506016 -1.31901727924533 -1.24238249289489 -0.654915096853783 -0.887754118842206
"66" 0.80850503419517 -1.28911517771668 -1.8816283346165 -2.89440689571409 -3.63455415318308 0.0817647557587038 -0.265409048345678 -1.95131612954847 -2.88183595527465 -3.62868090923829 0.53900202139631 0.538403705445296 -0.966579555418118 -2.06206140246731 -2.25354323497449
"67" -0.36348883008246 -1.9666136652171 -2.22920671336495 -2.35675877511637 -3.48579076566549 -0.632113935506944 -2.43725086011406 -1.715863433581 -2.85748397347054 -2.57574656537724 -0.342534619993281 -1.79474008153314 -1.43461554972107 -1.88680037462545 -2.76376593111025
"68" -0.688831518806544 -0.755367681858433 -1.24307243153431 -1.23435268655593 -2.49326741467343 -0.104822828994505 -0.596862223877925 -0.803961678582086 -2.71174857825322 -2.2020239049202 0.790517552954304 -1.07550158131456 -1.23128652961078 -1.98342945514033 -1.27565611609491
"69" -0.745569725935509 -1.62516905415288 -1.6792433744866 -2.15499963082251 -3.61398200568411 -0.256463134913694 -0.32216654843582 -1.63241718721097 -2.62597834651054 -3.47818492214377 -0.635387529728936 0.0622846773744747 -0.68129659420106 -2.1794143015238 -1.91165953173712
"70" -0.716537684954281 -2.21323825618937 -2.01070740677245 -4.43238299599589 -2.98050739086887 -0.376300158174761 -1.72418253437037 -2.93769989670932 -3.0637258717945 -2.79802558236518 0.664504965944055 -0.806010682885483 -2.12215408246547 -4.02516379457784 -2.47249734151731
"71" -0.88544236280695 -2.94378174055884 -2.62917537640856 -2.02989196154365 -3.81755589588176 -0.734462575977175 -1.93227741915878 -2.45483113422854 -2.72928282774365 -4.29965981998652 -0.761760471063563 -1.21372975198951 -2.58384177786661 -3.1065945976505 -2.60149068659913
"72" 0.227633955500421 -1.2888370332334 -2.81539440706905 -3.74822115935526 -4.06630784002472 0.492057597514854 -1.59195377797524 -2.55785717749013 -3.47349249738673 -3.33387266113993 -0.085734917823663 -1.75573019022289 -2.3423266488318 -2.25325121114869 -2.69122616274635
"73" -0.340969432017749 -0.832678660454332 -1.31069003688658 -3.04844489101169 -3.20136255847575 0.589123838950682 -0.746800425463002 -2.36823656217499 -3.14108062655855 -2.64604821192314 0.866256265751362 -0.483214317793956 -2.42795756793684 -2.31232958758503 -3.14971954891527
"74" -2.50286868544702 -2.6284449412028 -3.52132238918565 -2.9825211072126 -3.22531343623033 -0.911971349342305 -1.72962220928539 -2.12950692799917 -2.90193201794389 -2.74079559912694 -1.52325438781154 -1.24541110777383 -2.80622021692702 -2.4949379130206 -2.50147337466687
"75" 0.593008570616218 -0.735769224870624 -0.102341442602309 -1.46993453834691 -2.13154686606695 0.83421391406173 -0.642282769893258 -1.32474582315999 -1.17434254201675 -2.15031047002583 0.496411269466929 -0.120698015873234 -0.426712553837979 -1.10214307708473 -1.03553442996396
"76" -0.893145844869365 -1.10950844159205 -1.78568370650295 -2.55523939084894 -3.18166785028349 -0.228145797392517 -0.680744749410565 -1.09731356778563 -2.80862815672819 -2.58012600039075 -0.673448549102127 -2.07505425115559 -1.26978265635137 -1.81530951285686 -2.57439418148027
"77" 0.918341634228022 -0.00070735759659199 -0.816502587085371 -1.87098603683827 -2.31689328571465 1.05713460779943 0.157010672877905 0.1473377865075 -1.02115335666373 -1.86363864586711 -0.160725754495275 -0.025588917855008 -0.159772225921975 -0.90040053089145 -1.22849549524424
"78" -1.70537073350395 -1.63977660950532 -2.44330826164058 -1.83809734892379 -2.17262653534199 -0.311745777390187 -1.15123866383618 -1.77464202133175 -2.30567494449232 -1.77154346439172 0.0380764755985534 -0.874824049299647 -1.92142679622877 -1.04754773008509 -2.57879466138658
"79" -1.44393964675341 -0.869974867243656 -1.86727436656491 -1.56154106979649 -2.23918733677177 -1.05525163681853 -1.01113419059872 -2.15275804563483 -0.764854504961022 -1.49210791366352 -1.25933057083018 -0.146084591731563 -0.714143154102625 -0.986665693573637 -0.658999346574073
"80" 1.84739058770245 0.212751198026488 -0.849343506844621 -0.698152448122237 -0.765849299699732 1.78712575076194 0.998966438910193 -0.6790611465134 -0.68074287153745 -0.48640184718493 1.53219058863024 -0.233565685148724 -0.734360085471725 -0.872936237507927 -0.679600842013063
"81" -0.377554716364235 -1.03183869559755 -1.70277130537779 -1.52405521753025 -3.23275288835706 -1.4722669411286 -0.748728709503267 -1.10932720026899 -1.53137648011367 -3.16537607540594 0.676943016547112 -1.30279637833664 -1.24700357735297 -1.95457875281638 -2.17007972759559
"82" -0.399789830424356 -2.26569481808085 -2.89421408873621 -3.58613168004869 -4.09324834385895 0.169112124851785 -1.46763386708408 -2.15233063032144 -2.58443663091439 -3.06862894441928 0.879528467905703 -1.24145433847336 -1.81531516437424 -2.20113034205585 -3.07191509268443
"83" 0.226552948044161 0.351939711891316 -1.32332426647687 -2.40064418845499 -1.93171001942967 1.5249479588841 -0.635147848425788 -1.15587664588287 -2.30246143737735 -1.3891334416693 0.565730618981103 -0.905784820692969 -1.47502856806329 -1.42298425503891 -1.3559503641831
"84" 0.924002367614262 1.04290423929112 -1.00673263176841 -0.322899087432812 -0.485239013981995 1.19849987457854 0.413509542145458 -0.640174803874151 -0.513867930992633 -1.40143644031837 0.118993555249496 0.723435492134754 -0.00669218453986742 -1.29283073135163 -1.2286387654587
"85" -1.40006413470262 -1.61316044754913 -2.19805091817142 -2.22902162825951 -3.43429862976461 -0.63205768704902 -0.379898548131192 -2.78266846737831 -1.04930944904507 -1.95091402693173 -0.0442643371224055 -1.60312275187693 -2.10486405990192 -1.82791112942614 -2.25238397915883
"86" -0.888508112729301 -0.542686173935356 -1.74342509470577 -2.8803093594545 -3.65184588436484 -0.532622826823913 -0.746915927898691 -1.5458821489229 -2.14262647579963 -2.73115226030057 0.303824167740571 -0.216331613673013 -1.64902098283531 -2.11040226652258 -2.99512143080941
"87" -0.656014118188594 -0.975011919978507 -1.97236443162832 -3.42795789914928 -3.37490365427748 -0.778807844547767 -0.915274940631695 -2.39745092044055 -3.37793463216618 -1.83672650480765 -0.701169651471541 -1.05946843038733 -1.2104459888398 -2.63099455253029 -3.0157071732447
"88" -1.24849680228367 -1.3180710148433 -3.14599492397158 -4.37104633251823 -2.75425122037901 -0.463159643612891 -1.15199850372209 -2.26588539982497 -3.89054152689809 -2.19853449599143 -1.46200503155602 -1.39888345834493 -2.85697291619753 -2.20200851885743 -2.43479492716921
"89" -2.30995078720907 -3.17368825243695 -3.39543805202542 -4.40710985854798 -3.64864881933348 -1.50867795710792 -1.83604829245096 -2.43991950325013 -3.59772753893323 -3.59379771515526 -1.26461231794534 -1.4855593819954 -2.59290509448299 -3.37800788176337 -2.96010404394184
"90" 0.901554334112185 -1.1568915636055 -0.902496079537177 -2.41852743142519 -2.8602190132766 -0.114238864555655 -1.03332409884879 -1.20393503315734 -1.55037164627434 -1.76988465562275 -1.21472386445332 -1.17558159268209 -1.26391713153004 -1.68748194110747 -1.57081213379035
"91" 0.257895138323787 -1.45444267106374 -1.46921571165724 -2.74389198179313 -1.76809328550243 -0.18567762861983 -0.178791828991257 -1.39813083040675 -2.2831378775225 -2.10788042452399 -0.258409605702415 -0.0766513520714073 -0.97653278912213 -0.830344368793275 -0.485816088215406
"92" -1.14573165334648 -2.17921549877613 -3.84806979581203 -4.02005865227615 -5.12203978206199 -2.1535186527136 -2.53969287170062 -3.53481121491526 -3.87556767481333 -3.40014883694354 -1.36486816480789 -1.81524536285536 -1.7877937009855 -3.36419332261808 -3.56642936861013
"93" 0.892606355457473 0.236819403436644 -0.991222326953057 -1.92520379268269 -2.08789611326129 -0.0554757607301264 0.135772839237219 -0.170552146822312 -1.83675823890349 -1.36118499886247 0.477775527158687 0.597995821078957 -0.22303673624992 -1.03196707322296 -2.06413427749488
"94" 0.600033507419653 -0.241733024350881 -1.29123540183869 -1.16572016979715 -2.4265136436406 0.259207487665806 -0.330309779164794 -1.51305958055734 -1.43073171124595 -1.68162329567895 0.208550514916138 -1.44323038256969 -1.80993041544451 -0.0310080411624178 -1.25356897436204
"95" 0.110842486277894 -0.91607392194302 -0.863225110805236 -1.71274262821112 -1.88239292204564 0.00774169467293726 -1.52169775677544 -0.729254402012464 -1.77023575516724 -2.60931660322597 -0.136084107846905 -0.949012234610924 -1.63531494097404 -1.52971712332855 -1.65806396211142
"96" -2.63304335336287 -3.87156896034748 -3.2206729389244 -3.29305942952083 -4.40371331829647 -1.23189228691207 -3.33147204785678 -3.55767722578976 -3.42921617317586 -3.77786270191143 -1.94616229760323 -3.34243184897347 -2.26224338209455 -2.31635542664319 -2.44565671934137
"97" 0.703872449852413 -0.97697446303494 -0.772857777219339 -1.9338636355999 -2.60304854484978 -0.354269472413135 -0.342591682799055 -0.704400824681616 -1.37379919013305 -1.66478209254996 0.998061917394857 0.0124920749197882 -0.302275198576546 -2.49730032236018 -2.44669060700414
"98" -0.558075615440206 -0.40520585356258 -0.475503707555897 0.131570852540013 -1.71488773692253 -0.679845610055783 -1.13595716570911 -0.917331401222567 -0.209878971934713 -1.5817293270654 -0.693758619320287 -1.25823425018781 -0.708376185628101 -0.846812111134109 -1.74240114803294
"99" 0.469524616495905 -0.499115797620788 -0.91935269615358 -1.67246203454748 -2.92367901527155 0.305545556048298 -0.74534243324646 -0.980696761284879 -1.43171970169529 -2.33118707220603 0.729054430951995 0.188422322443606 -0.134516194533143 -0.65379769390064 -1.25685101723258
"100" 0.588151236607096 0.281230485230788 -0.707266788291435 -0.936871838253597 -2.25052632356529 0.0204547231510167 -0.0581274274226607 -0.852532429741831 -0.794352384446033 -1.96843407981433 -0.889337075052524 0.849643388149659 -0.789434456084412 -0.927995636905768 -1.3794084870545
